Scene name,Original Tag,Corrected Tag,Num Corrections
00913-URu5ybF8PrH,"tabletop","table",3
00914-TxyEAAVD4iD,"books","book",3
00914-TxyEAAVD4iD,"doors","door",4
00914-TxyEAAVD4iD,"fruits","fruit",1
00914-TxyEAAVD4iD,"microweave","microwave",1
00914-TxyEAAVD4iD,"motion sensor","motion detector",1
00914-TxyEAAVD4iD,"night table","nightstand",2
00914-TxyEAAVD4iD,"power outlet","outlet",1
00914-TxyEAAVD4iD,"remote","remote control",5
00914-TxyEAAVD4iD,"shelves","shelving",5
00914-TxyEAAVD4iD,"shower head","showerhead",1
00914-TxyEAAVD4iD,"tablecloth","table cloth",1
00914-TxyEAAVD4iD,"towels","towel",1
00914-TxyEAAVD4iD,"trash can","trashcan",1
00914-TxyEAAVD4iD,"tv decoder","tv remote",1
00914-TxyEAAVD4iD,"tv table","tv stand",1
00914-TxyEAAVD4iD,"wall controller","wall control",2
00914-TxyEAAVD4iD,"wall device","wall electronics",2
00914-TxyEAAVD4iD,"window behind shutters","window",1
00915-ieavb8rbmA9,"basket ","basket",1
00915-ieavb8rbmA9,"candle ","candle",1
00915-ieavb8rbmA9,"door ","door",1
00915-ieavb8rbmA9,"fireplace ","fireplace",1
00915-ieavb8rbmA9,"toolbox","tool box",1
00915-ieavb8rbmA9,"towel ","towel",3
00915-ieavb8rbmA9,"towel holder","towel bar",3
00915-ieavb8rbmA9,"trash bin","trashcan",1
00915-ieavb8rbmA9,"unknown ","unknown",2
00915-ieavb8rbmA9,"unknown clutter","clutter",1
00918-NQX2SZD1TMJ,"WALL","wall",1
00918-NQX2SZD1TMJ,"balk","ball",1
00918-NQX2SZD1TMJ,"basket wqith clothes","basket with clothes",1
00918-NQX2SZD1TMJ,"books","book",1
00918-NQX2SZD1TMJ,"ceiling balk","unknown",3
00918-NQX2SZD1TMJ,"dishes dryer","dish dryer",1
00918-NQX2SZD1TMJ,"door ","door",1
00918-NQX2SZD1TMJ,"kitchen glowes","kitchen gloves",1
00918-NQX2SZD1TMJ,"kitchen stuff","clutter",2
00918-NQX2SZD1TMJ,"remote","remote control",2
00918-NQX2SZD1TMJ,"roller blind","blinds",1
00918-NQX2SZD1TMJ,"shoes","shoe",16
00918-NQX2SZD1TMJ,"toilet flush","handle",1
00918-NQX2SZD1TMJ,"toilet paper ","toilet paper",1
00918-NQX2SZD1TMJ,"toilet paper stand","toilet paper dispenser",1
00918-NQX2SZD1TMJ,"unknown stuff","unknown",5
00918-NQX2SZD1TMJ,"unknown/ probably bin","bin",1
00918-NQX2SZD1TMJ,"unknown/ probably canopy","canopy",1
00918-NQX2SZD1TMJ,"unknown/ probably cosmetics","cosmetics",2
00918-NQX2SZD1TMJ,"unknown/ probably dinnerware","flatware",1
00918-NQX2SZD1TMJ,"unknown/ probably fire detector","smoke detector",1
00918-NQX2SZD1TMJ,"unknown/ probably pipe","pipe",1
00918-NQX2SZD1TMJ,"unknown/ probably sheets","sheet",1
00918-NQX2SZD1TMJ,"washing liquid","detergent",2
00918-NQX2SZD1TMJ,"window ","window",4
00921-nhtTwUrWv7v,"bathroom cabint","bathroom cabinet",1
00921-nhtTwUrWv7v,"books","book",1
00921-nhtTwUrWv7v,"hood","range hood",1
00921-nhtTwUrWv7v,"night table","nightstand",4
00921-nhtTwUrWv7v,"shelf /w clutter","shelf with clutter",1
00921-nhtTwUrWv7v,"toilet paper holder","toilet paper dispenser",3
00921-nhtTwUrWv7v,"towel holder","towel bar",3
00925-4QUpJVDQ1DN,"tablecloth","table cloth",1
00925-4QUpJVDQ1DN,"unknown clutter","clutter",6
00926-egVUByjgpHU,"box /w books","box with books",9
00926-egVUByjgpHU,"closet door ","closet door",1
00926-egVUByjgpHU,"door ","door",1
00926-egVUByjgpHU,"door hine","door hinge",1
00926-egVUByjgpHU,"door window ","door window",1
00926-egVUByjgpHU,"foor frame","floor frame",1
00926-egVUByjgpHU,"lundry basket","laundry basket",1
00926-egVUByjgpHU,"nighstand","nightstand",1
00926-egVUByjgpHU,"night table","nightstand",1
00926-egVUByjgpHU,"nightsand","nightstand",1
00926-egVUByjgpHU,"object ","object",1
00926-egVUByjgpHU,"painting ","painting",1
00926-egVUByjgpHU,"picture  frame","picture frame",1
00926-egVUByjgpHU,"picture ","picture",6
00926-egVUByjgpHU,"refridgerator","refrigerator",1
00926-egVUByjgpHU,"small table","table",2
00926-egVUByjgpHU,"table vase","vase",2
00926-egVUByjgpHU,"teddy bear","stuffed animal",1
00926-egVUByjgpHU,"toilet paper holder","toilet paper dispenser",2
00926-egVUByjgpHU,"towel basket","basket",1
00926-egVUByjgpHU,"towels in a basket","basket",1
00926-egVUByjgpHU,"window ","window",1
00927-kucQY8TbKkz,"doorframe","door frame",54
00927-kucQY8TbKkz,"stationary","stationery",1
00927-kucQY8TbKkz,"towel rack","towel bar",2
00929-azb2LDaMrGZ,"books","book",20
00929-azb2LDaMrGZ,"ceiling ","ceiling",1
00929-azb2LDaMrGZ,"ceiling balk","unknown",7
00929-azb2LDaMrGZ,"disk","dish",1
00929-azb2LDaMrGZ,"documents","document",7
00929-azb2LDaMrGZ,"door ","door",1
00929-azb2LDaMrGZ,"door hanger","door handle",2
00929-azb2LDaMrGZ,"fire etenguisher","fire extinguisher",1
00929-azb2LDaMrGZ,"framed picture","picture",16
00929-azb2LDaMrGZ,"kitchen hood","range hood",1
00929-azb2LDaMrGZ,"kitcyhen cabinet","kitchen cabinet",1
00929-azb2LDaMrGZ,"pendrive","pen drive",1
00929-azb2LDaMrGZ,"pipes","pipe",3
00929-azb2LDaMrGZ,"player","music player",1
00929-azb2LDaMrGZ,"remote","remote control",3
00929-azb2LDaMrGZ,"shoes","shoe",50
00929-azb2LDaMrGZ,"shower head","showerhead",4
00929-azb2LDaMrGZ,"stampler","stapler",1
00929-azb2LDaMrGZ,"suitcase","luggage",4
00929-azb2LDaMrGZ,"tap dial","knob",1
00929-azb2LDaMrGZ,"towel hanger","towel bar",4
00929-azb2LDaMrGZ,"towels","towel",5
00929-azb2LDaMrGZ,"toy car","toy",12
00929-azb2LDaMrGZ,"tv cabinet","tv stand",3
00929-azb2LDaMrGZ,"ubnknown/ probably clothes","clothes",2
00929-azb2LDaMrGZ,"unknown/ proably cup","cup",1
00929-azb2LDaMrGZ,"unknown/ probably air refresher","air freshener",1
00929-azb2LDaMrGZ,"unknown/ probably bag","bag",1
00929-azb2LDaMrGZ,"unknown/ probably board","board",1
00929-azb2LDaMrGZ,"unknown/ probably books","book",1
00929-azb2LDaMrGZ,"unknown/ probably clothes","clothes",1
00929-azb2LDaMrGZ,"unknown/ probably computer","computer",1
00929-azb2LDaMrGZ,"unknown/ probably cosmetic","cosmetics",1
00929-azb2LDaMrGZ,"unknown/ probably decoration","decoration",1
00929-azb2LDaMrGZ,"unknown/ probably drum","drum",1
00929-azb2LDaMrGZ,"unknown/ probably glasses","glasses",1
00929-azb2LDaMrGZ,"unknown/ probably hand grab","unknown",1
00929-azb2LDaMrGZ,"unknown/ probably hat","hat",1
00929-azb2LDaMrGZ,"unknown/ probably letters","papers",1
00929-azb2LDaMrGZ,"wall balk","wall",22
00929-azb2LDaMrGZ,"wall balks","wall",1
00929-azb2LDaMrGZ,"wall decoration","picture",1
00929-azb2LDaMrGZ,"washbasin cabinet","wash cabinet",5
00929-azb2LDaMrGZ,"window sill","window frame",4
00939-VedHjk858Vu,"books","book",17
00939-VedHjk858Vu,"table clutter","clutter",1
00939-VedHjk858Vu,"unknown kitchen stuff","unknown",1
00939-VedHjk858Vu,"windowsill","window frame",3
00940-oHcTqmvveM7,"bed frame","bedframe",1
00940-oHcTqmvveM7,"books","book",4
00940-oHcTqmvveM7,"kitchen countertop","kitchen counter",2
00940-oHcTqmvveM7,"toilet ","toilet",1
00940-oHcTqmvveM7,"toilet bin","trash can",2
00940-oHcTqmvveM7,"toilet sliding door","door",2
00940-oHcTqmvveM7,"trash bin","trashcan",1
00947-fyZC1Whhj9i,"books","book",6
00947-fyZC1Whhj9i,"teddy bear","stuffed animal",11
00947-fyZC1Whhj9i,"toilet handle","handle",1
00947-fyZC1Whhj9i,"unknown kitchen stuff","unknown",9
00951-RGvKsZAErEk,"bat tube","bath tub",1
00951-RGvKsZAErEk,"clotes dryer","clothes dryer",1
00951-RGvKsZAErEk,"door rame","door frame",1
00951-RGvKsZAErEk,"floormat","floor mat",1
00951-RGvKsZAErEk,"garden hose","hose",1
00951-RGvKsZAErEk,"glass bottle","bottle",1
00951-RGvKsZAErEk,"kitchen coutertop item","kitchen counter item",2
00951-RGvKsZAErEk,"microvawe","microwave",1
00951-RGvKsZAErEk,"mirror ","mirror",1
00951-RGvKsZAErEk,"ornamental plate","plate",2
00951-RGvKsZAErEk,"oven hood","range hood",1
00951-RGvKsZAErEk,"poto mount","photo mount",1
00951-RGvKsZAErEk,"stoll","stole",1
00951-RGvKsZAErEk,"suitcase","luggage",1
00951-RGvKsZAErEk,"tiled floor","floor",2
00951-RGvKsZAErEk,"toilet paper holder","toilet paper dispenser",1
00951-RGvKsZAErEk,"towel holder","towel bar",2
00951-RGvKsZAErEk,"towel shelf","shelf",1
00951-RGvKsZAErEk,"trash can","trashcan",1
00951-RGvKsZAErEk,"unknown kitchen stuff","unknown",5
00951-RGvKsZAErEk,"wardrobe door","wardrobe",12
00951-RGvKsZAErEk,"washbasin cabinet","wash cabinet",2
00951-RGvKsZAErEk,"window  curtain","window curtain",1
00951-RGvKsZAErEk,"window /wall","window",1
00951-RGvKsZAErEk,"window glass /outside","window",1
00951-RGvKsZAErEk,"łamp","lamp",2
00952-ogAZhviACbN,"towel holder","towel bar",6
00952-ogAZhviACbN,"towel rack","towel bar",1
00955-5TxBa2qkcAh," table lamp","table lamp",2
00955-5TxBa2qkcAh,"box /w books","box with books",1
00955-5TxBa2qkcAh,"ceilling","ceiling",1
00955-5TxBa2qkcAh,"clothes  rack","clothes rack",1
00955-5TxBa2qkcAh,"clothes ","clothes",1
00955-5TxBa2qkcAh,"decooration","decoration",1
00955-5TxBa2qkcAh,"terrace door","door",1
00955-5TxBa2qkcAh,"tiled floor","floor",5
00955-5TxBa2qkcAh,"toilet bin","trash can",3
00955-5TxBa2qkcAh,"towel holder","towel bar",2
00955-5TxBa2qkcAh,"windows","window",1
00956-oNiVkiFKkAr,"night table","nightstand",2
00956-oNiVkiFKkAr,"toilet bin","trash can",2
00956-oNiVkiFKkAr,"toilet cabinet","cabinet",1
00956-oNiVkiFKkAr,"towel shelf","shelf",1
00956-oNiVkiFKkAr,"trash bin","trashcan",1
00957-DowRMDn4MVe,"cabiinet","cabinet",4
00957-DowRMDn4MVe,"towel holder","towel bar",3
00957-DowRMDn4MVe,"trash bin","trashcan",5
00961-dU7KLdn2Kcd,"tabletop","table",1
00961-dU7KLdn2Kcd,"towel basket","basket",1
00961-dU7KLdn2Kcd,"warderobe","wardrobe",7
00963-awRQoguC7TN,"DOOR","door",1
00963-awRQoguC7TN,"WALL","wall",1
00963-awRQoguC7TN,"amp","amplifier",2
00963-awRQoguC7TN,"book shape","bookshelf",1
00963-awRQoguC7TN,"book shelf","bookshelf",9
00963-awRQoguC7TN,"books","book",38
00963-awRQoguC7TN,"cd's","cds",1
00963-awRQoguC7TN,"ceiling air vent","ceiling vent",1
00963-awRQoguC7TN,"ceiling balk","unknown",1
00963-awRQoguC7TN,"decorative pl;ant","decorative plant",1
00963-awRQoguC7TN,"decoratrion","decoration",1
00963-awRQoguC7TN,"door ","door",4
00963-awRQoguC7TN,"drums","drum",2
00963-awRQoguC7TN,"dumbbell handles","dumbbell",1
00963-awRQoguC7TN,"framed picture","picture",15
00963-awRQoguC7TN,"framed pictures","pictures",1
00963-awRQoguC7TN,"hangers","hanger",2
00963-awRQoguC7TN,"hi hat stand","hi-hat stand",1
00963-awRQoguC7TN,"hi hat","hi-hat",1
00963-awRQoguC7TN,"knofe set","knife set",1
00963-awRQoguC7TN,"mask decoration","decoration",1
00963-awRQoguC7TN,"mirror ","mirror",1
00963-awRQoguC7TN,"pictured frame","picture frame",2
00963-awRQoguC7TN,"pile of clothes","clothes",2
00963-awRQoguC7TN,"purses","purse",1
00963-awRQoguC7TN,"remote","remote control",3
00963-awRQoguC7TN,"rolls of toilet paper","toilet paper",1
00963-awRQoguC7TN,"shoes","shoe",11
00963-awRQoguC7TN,"small table","table",1
00963-awRQoguC7TN,"suitcase","luggage",1
00963-awRQoguC7TN,"table chair","chair",1
00963-awRQoguC7TN,"teddy bear","stuffed animal",2
00963-awRQoguC7TN,"threadmill","treadmill",1
00963-awRQoguC7TN,"towel hanger","towel bar",2
00963-awRQoguC7TN,"towels","towel",2
00963-awRQoguC7TN,"training bench","weight bench",1
00963-awRQoguC7TN,"tv cabinet","tv stand",1
00963-awRQoguC7TN,"unknown /probably cup","cup",1
00963-awRQoguC7TN,"unknown stuff","unknown",1
00963-awRQoguC7TN,"unknown/ probably albums","album",1
00963-awRQoguC7TN,"unknown/ probably bag","bag",1
00963-awRQoguC7TN,"unknown/ probably basket","basket",1
00963-awRQoguC7TN,"unknown/ probably board games","game",1
00963-awRQoguC7TN,"unknown/ probably books ","book",1
00963-awRQoguC7TN,"unknown/ probably books or albums","book",1
00963-awRQoguC7TN,"unknown/ probably books","book",1
00963-awRQoguC7TN,"unknown/ probably bowl","bowl",3
00963-awRQoguC7TN,"unknown/ probably clothes","clothes",2
00963-awRQoguC7TN,"unknown/ probably decoration","decoration",1
00963-awRQoguC7TN,"unknown/ probably dishwasher","dishwasher",1
00963-awRQoguC7TN,"unknown/ probably fire alarm","fire alarm",1
00963-awRQoguC7TN,"unknown/ probably fire detector","smoke detector",4
00963-awRQoguC7TN,"unknown/ probably folded table","table",1
00963-awRQoguC7TN,"unknown/ probably sheet","sheet",1
00963-awRQoguC7TN,"unknown/ probaby albums","albums",1
00963-awRQoguC7TN,"unknown/probably decoration","decoration",1
00963-awRQoguC7TN,"wardrobe shelf","shelf",1
00963-awRQoguC7TN,"washbasin ","washbasin",1
00963-awRQoguC7TN,"washbasin cabinet","wash cabinet",4
00963-awRQoguC7TN,"washing container","container",1
00963-awRQoguC7TN,"window ","window",5
00967-XwXCfkthawu,"ceiling ","ceiling",4
00967-XwXCfkthawu,"door ","door",1
00967-XwXCfkthawu,"door fframe","door frame",1
00967-XwXCfkthawu,"tiled floor","floor",8
00967-XwXCfkthawu,"toilet bin","trash can",1
00967-XwXCfkthawu,"towel holder","towel bar",4
00970-kUmc6DP2tff,"curtain ","curtain",1
00970-kUmc6DP2tff,"door ","door",2
00970-kUmc6DP2tff,"paving","pavement",1
00970-kUmc6DP2tff,"tiled floor","floor",1
00970-kUmc6DP2tff,"toilet plunger","plunger",1
00970-kUmc6DP2tff,"trash bin","trashcan",3
00970-kUmc6DP2tff,"unknown wall","wall",1
00977-1cQ7WUQgXJ4," paper","paper",1
00977-1cQ7WUQgXJ4,"book ","book",8
00977-1cQ7WUQgXJ4,"books","book",57
00977-1cQ7WUQgXJ4,"ceiling  lamp","ceiling lamp",2
00977-1cQ7WUQgXJ4,"ceiling  light","ceiling light",19
00977-1cQ7WUQgXJ4,"ceiling  vent","ceiling vent",4
00977-1cQ7WUQgXJ4,"ceiling light","ceiling lamp",13
00977-1cQ7WUQgXJ4,"door  ","door",3
00977-1cQ7WUQgXJ4,"door  frame","door frame",6
00977-1cQ7WUQgXJ4,"door ","door",15
00977-1cQ7WUQgXJ4,"floor  vent","floor vent",1
00977-1cQ7WUQgXJ4,"led  tv","led tv",1
00977-1cQ7WUQgXJ4,"mat floor","mat",1
00977-1cQ7WUQgXJ4,"mirror ","mirror",1
00977-1cQ7WUQgXJ4,"shlef","shelf",1
00977-1cQ7WUQgXJ4,"small table","table",3
00977-1cQ7WUQgXJ4,"towel holder","towel bar",6
00977-1cQ7WUQgXJ4,"trash bin","trashcan",2
00977-1cQ7WUQgXJ4,"unknaown","unknown",1
00977-1cQ7WUQgXJ4,"unknnown","unknown",1
00977-1cQ7WUQgXJ4,"wall  lamp","wall lamp",1
00977-1cQ7WUQgXJ4,"wall ","wall",4
00977-1cQ7WUQgXJ4,"window  ","window",8
00977-1cQ7WUQgXJ4,"window  frame","window frame",9
00977-1cQ7WUQgXJ4,"window ","window",17
00978-sZJ5zo6FrEe,"","unknown",3
00978-sZJ5zo6FrEe,"toliet","toilet",1
00978-sZJ5zo6FrEe,"trash bin","trashcan",2
00978-sZJ5zo6FrEe,"unknown kitchen appliance","kitchen appliance",1
00978-sZJ5zo6FrEe,"unknown kitchen stuff","unknown",6
00981-Rp8JNfstaew,"","unknown",1
00981-Rp8JNfstaew,"aemchair","armchair",1
00981-Rp8JNfstaew,"dryer","clothes dryer",1
00981-Rp8JNfstaew,"toilet bin","trash can",2
00985-3ZJjFFjJKqZ,"curtains","curtain",3
00985-3ZJjFFjJKqZ,"shelf /w art","shelf with art",1
00985-3ZJjFFjJKqZ,"small table","table",1
00989-t9gvgFMoH4R,"box /w books","box with books",32
00989-t9gvgFMoH4R,"chair ","chair",1
00989-t9gvgFMoH4R,"door ","door",2
00989-t9gvgFMoH4R,"trash bin","trashcan",1
00992-G3AqUkGnykx,"doorframe","door frame",16
00992-G3AqUkGnykx,"small table","table",1
00992-G3AqUkGnykx,"table vase","vase",1
